CRASH,CRASH_COST,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,0,36,0,11,80256.37859,No,235169.0817,Yes,M,Bachelors,Blue Collar,8.992366484,Commercial,14860,4,Minivan,yes,2592,4,No,1,15,Highly Urban/ Urban
0,0,0,55,0,14,6094.294277,No,0,Yes,M,High School,Student,27.94211817,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,1,Highly Urban/ Urban
0,0,1,45,2,0,0,No,69743.08102,Yes,F,Masters,Home Maker,26.68838825,Private,14300,1,Minivan,no,9062,1,No,1,11,Highly Urban/ Urban
1,3769,2,45,2,12,30085.32061,No,128193.5835,Yes,M,<High School,Clerical,43.69786089,Commercial,7200,4,Pickup,no,0,0,Yes,3,8,Highly Urban/ Urban
0,0,0,50,0,11,80240.87472,No,0,No,F,Masters,Lawyer,17.33841984,Private,14520,4,Pickup,no,7628,2,No,7,11,Highly Urban/ Urban
0,0,0,55,0,12,55673.19014,No,245677.6531,Yes,F,Bachelors,Blue Collar,43.06873467,Commercial,27400,14,Van,no,0,0,No,0,13,Highly Urban/ Urban
1,4363.237582,0,44,0,8,32317.31421,No,0,No,M,High School,Clerical,68.37962907,Private,22450,7,Minivan,yes,3738,1,No,8,1,Highly Urban/ Urban
0,0,0,50,0,9,58762.34488,No,0,No,M,Masters,Lawyer,12.78300363,Private,13320,6,Minivan,yes,5253,3,No,0,8,Highly Urban/ Urban
0,0,0,60,0,15,76899.20914,No,270630.8387,Yes,M,PhD,Doctor,33.52540862,Private,7900,4,Sports Car,yes,45574,3,Yes,0,14,Highly Urban/ Urban
0,0,0,40,0,12,48639.60942,No,0,No,M,High School,Blue Collar,18.94018652,Commercial,10360,1,Pickup,no,0,0,No,0,4,Highly Rural
0,0,0,57,0,6,78591.8779,No,248326.3786,Yes,F,High School,Blue Collar,42.05931494,Commercial,15760,7,Sports Car,no,9462,3,No,0,8,Highly Urban/ Urban
1,7390.439959,0,64,0,13,61521.48327,No,248877.7202,Yes,F,Masters,Lawyer,40.50100216,Private,7650,1,Sports Car,no,0,0,No,8,9,Highly Urban/ Urban
1,1164.988066,0,34,1,9,105554.3537,Yes,229868.0464,No,M,Masters,Lawyer,75.2429745,Private,5300,4,Minivan,no,7504,2,No,2,20,Highly Urban/ Urban
0,0,0,52,0,6,147665.5465,No,405909.5373,Yes,F,Masters,Lawyer,42.88046662,Private,6700,11,SUV,no,0,0,No,0,17,Highly Rural
0,0,0,54,0,11,105761.9779,No,0,No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,18,Highly Urban/ Urban
0,0,0,42,2,11,79185.25349,No,243879.7556,Yes,F,Bachelors,Professional,27.60927048,Private,13020,3,SUV,no,6689,1,No,5,1,Highly Urban/ Urban
0,0,0,35,0,11,13760.23522,No,0,No,F,High School,Student,27.19409969,Commercial,7700,6,SUV,no,10177,2,No,3,1,Highly Urban/ Urban
1,1065,0,54,0,13,88667.79314,No,316418.5105,Yes,F,PhD,Lawyer,62.94943864,Private,20090,4,Minivan,no,10520,2,No,1,14,Highly Urban/ Urban
1,5075,0,50,0,13,2656.766602,No,109134.0226,Yes,F,Masters,Home Maker,63.34254361,Private,10480,13,Sports Car,no,20452,2,Yes,2,11,Highly Urban/ Urban
0,0,0,29,1,11,51121.65611,No,201649.8564,Yes,F,Bachelors,Blue Collar,39.58253512,Commercial,10470,1,SUV,no,19030,3,Yes,9,9,Highly Urban/ Urban
0,0,0,44,0,0,0,No,104489.9013,Yes,F,Bachelors,Home Maker,27.82088361,Private,14190,4,Sports Car,no,35430,2,Yes,2,8,Highly Urban/ Urban
0,0,1,38,2,14,83937.04812,No,234150.7994,Yes,F,Bachelors,Blue Collar,28.28373575,Commercial,13800,3,SUV,no,10851,2,No,0,10,Highly Urban/ Urban
0,0,1,37,2,14,96188.22351,Yes,0,No,F,Bachelors,Professional,49.32156578,Private,13340,1,SUV,no,0,0,Yes,1,10,Highly Urban/ Urban
0,0,1,55,1,14,17819.63852,No,115539.8632,Yes,F,Bachelors,Home Maker,32.02297634,Private,13340,1,SUV,no,6913,1,No,3,8,Highly Rural
0,0,2,51,2,14,62893.86166,No,228994.4096,Yes,F,Bachelors,Clerical,83.52133225,Private,5990,17,Sports Car,no,0,0,Yes,0,10,Highly Rural
1,2287,1,42,2,12,68090.40983,Yes,169854.289,No,F,Bachelors,Blue Collar,44.83097562,Commercial,11750,1,Minivan,no,9261,1,No,3,12,Highly Urban/ Urban
1,6195,0,45,2,4,25031.76105,Yes,0,No,F,High School,Clerical,34.08976118,Commercial,6100,1,Pickup,yes,5771,1,No,5,1,Highly Rural
0,0,0,48,0,12,22632.63772,No,135678.5061,Yes,F,Bachelors,Manager,30.2589765,Private,16730,13,SUV,no,0,0,No,0,9,Highly Urban/ Urban
0,0,0,50,0,0,0,No,109511.2012,Yes,M,<High School,Student,31.79080355,Private,4980,6,Minivan,no,0,0,No,0,1,Highly Rural
0,0,0,35,0,9,72388.84741,No,213172.8084,No,F,PhD,Lawyer,45.40330903,Private,13440,1,Minivan,no,8185,4,No,2,10,Highly Urban/ Urban
1,3418,0,29,1,8,73842.01449,Yes,0,No,F,High School,Blue Collar,24.50890014,Commercial,22340,1,Sports Car,no,4769,1,No,4,1,Highly Urban/ Urban
1,4423,1,45,2,0,0,Yes,0,No,M,<High School,Student,32.52587199,Private,6000,1,Pickup,no,41818,1,Yes,3,1,Highly Urban/ Urban
0,0,0,45,3,17,71968.92887,Yes,212081.4224,No,F,Masters,Lawyer,44.1016391,Private,13060,6,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,52,0,13,37295.46108,No,163285.3003,No,M,<High School,Blue Collar,27.87371424,Commercial,6700,4,Pickup,yes,0,0,No,0,1,Highly Rural
0,0,0,40,0,7,50223.95648,No,0,No,M,High School,Blue Collar,15.74063563,Commercial,13780,1,Minivan,yes,1937,2,No,6,5,Highly Urban/ Urban
1,2328,0,41,1,13,109957.3023,No,260748.9075,Yes,F,Masters,Lawyer,49.81881515,Private,29470,6,Sports Car,no,0,0,No,1,18,Highly Urban/ Urban
0,0,0,44,2,14,44141.32319,No,141311.8667,Yes,M,PhD,Doctor,10.98058232,Private,5900,10,Pickup,no,7401,1,No,0,0,Highly Urban/ Urban
0,0,0,50,0,11,8344.7743,No,0,Yes,M,<High School,Student,38.8683234,Private,15330,10,Minivan,yes,0,0,No,0,5,Highly Rural
1,4700,0,38,0,14,10485.50323,No,66515.07341,Yes,M,<High School,Clerical,32.7837101,Private,6350,1,Minivan,no,5702,1,No,4,5,Highly Urban/ Urban
0,0,0,36,0,12,33284.33978,No,141017.6981,Yes,F,High School,Blue Collar,67.60835674,Commercial,14640,10,SUV,no,0,0,No,0,10,Highly Urban/ Urban
1,6880,0,62,0,12,33712.64957,No,171810.1608,Yes,F,Bachelors,Blue Collar,25.89368779,Commercial,23470,4,Sports Car,no,41913,3,Yes,0,15,Highly Urban/ Urban
0,0,0,47,0,7,144956.8151,No,420965.6565,No,F,PhD,Doctor,21.84470159,Private,24120,3,SUV,no,0,0,No,4,1,Highly Urban/ Urban
0,0,0,46,0,8,79317.13533,No,241733.4197,Yes,M,High School,Professional,5,Private,6100,1,Pickup,yes,4263,2,No,7,6,Highly Urban/ Urban
0,0,0,33,3,0,0,No,0,Yes,M,<High School,Student,26.65366965,Private,10160,6,Pickup,yes,8118,1,No,3,1,Highly Urban/ Urban
1,4875,0,45,3,14,94324.78284,No,301739.1339,Yes,M,Masters,Lawyer,55.31937696,Private,6960,1,SUV,no,0,0,No,2,14,Highly Urban/ Urban
0,0,0,55,0,14,72336.90345,No,210378.4174,Yes,M,PhD,Manager,27.69439304,Commercial,22980,3,Panel Truck,no,0,0,No,2,11,Highly Urban/ Urban
0,0,0,41,0,13,157236.7067,No,0,No,F,Masters,Manager,45.16458922,Private,17410,7,Minivan,no,0,0,No,0,15,Highly Urban/ Urban
0,0,0,40,1,13,5322.324071,No,57657.04712,Yes,F,Bachelors,Home Maker,31.62548904,Commercial,9960,1,Pickup,no,5489,1,No,3,1,Highly Urban/ Urban
0,0,0,57,0,15,51736.74884,No,167418.8089,Yes,F,High School,Blue Collar,56.22437609,Private,17440,6,SUV,no,0,0,Yes,1,11,Highly Rural
1,5395,0,32,2,9,60049.83017,Yes,212562.4686,No,F,High School,Clerical,30.74937401,Private,11480,1,Minivan,no,17493,4,Yes,2,1,Highly Urban/ Urban
0,0,0,37,0,7,97265.63341,No,252595.5863,No,F,Bachelors,Blue Collar,20.8574339,Commercial,14930,10,Minivan,no,4048,2,No,0,11,Highly Urban/ Urban
0,0,0,39,2,14,50874.53949,No,131769.6114,Yes,F,<High School,Blue Collar,22.9278345,Commercial,14100,6,Sports Car,no,0,0,No,3,1,Highly Urban/ Urban
0,0,1,41,2,10,32056.82797,No,166326.4463,Yes,F,High School,Clerical,20.32781361,Private,9800,10,SUV,no,0,0,No,0,1,Highly Rural
1,3149,0,35,0,7,62036.46367,No,154297.298,Yes,M,High School,Blue Collar,5,Commercial,16370,4,Van,yes,3913,2,No,7,1,Highly Urban/ Urban
1,3602,0,64,0,15,40528.15278,No,208305.6669,Yes,F,High School,Blue Collar,53.51257132,Commercial,11950,7,Sports Car,no,5137,1,No,6,6,Highly Urban/ Urban
0,0,0,59,0,15,158702.9629,No,0,No,F,PhD,Doctor,32.32799669,Private,20540,17,SUV,no,0,0,No,0,18,Highly Urban/ Urban
1,3259,0,40,1,12,39599.57172,Yes,193494.6365,No,F,High School,Clerical,36.85122135,Private,5460,1,Sports Car,no,4188,2,No,5,1,Highly Urban/ Urban
0,0,0,43,0,8,67108.95157,No,219800.8815,Yes,F,High School,Blue Collar,37.68924383,Commercial,8530,10,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,48,0,13,75722.69041,No,257474.8239,Yes,F,Bachelors,Professional,37.44026096,Private,7210,13,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
0,0,0,59,0,11,186632.2171,No,483645.2008,Yes,M,PhD,Manager,34.55645286,Private,21730,1,Van,no,0,0,No,2,13,Highly Urban/ Urban
0,0,0,43,0,8,97103.07113,No,278248.1278,No,F,Masters,Lawyer,16.84755087,Private,17960,4,SUV,no,3575,1,No,4,15,Highly Urban/ Urban
1,3085,0,43,1,0,0,Yes,86117.55933,No,F,<High School,Home Maker,40.9560327,Private,14240,4,SUV,no,0,0,No,1,1,Highly Urban/ Urban
1,3593,0,55,0,0,0,No,68500.38172,Yes,F,Bachelors,Home Maker,10.70078807,Private,8560,6,Sports Car,no,3769,2,No,5,14,Highly Urban/ Urban
1,457.5563645,0,54,0,12,10616.87423,No,0,Yes,M,High School,Student,13.74904287,Commercial,7960,10,Pickup,no,1079,2,No,2,9,Highly Urban/ Urban
0,0,2,35,3,8,33798.57606,No,148536.3373,Yes,F,High School,Clerical,47.77364839,Private,13420,10,SUV,no,8174,2,No,9,1,Highly Urban/ Urban
1,4524,0,26,1,0,0,No,0,Yes,F,Bachelors,Student,9.954558894,Commercial,4100,1,Sports Car,no,11279,3,No,5,6,Highly Urban/ Urban
1,4480,0,43,2,11,46224.49025,No,173103.3742,Yes,M,High School,Blue Collar,45.40303109,Commercial,11510,13,Pickup,yes,0,0,Yes,0,10,Highly Urban/ Urban
0,0,0,43,0,8,91877.08671,No,298385.0346,No,F,Masters,Lawyer,5,Private,26290,16,Sports Car,no,0,0,Yes,2,18,Highly Urban/ Urban
0,0,0,54,0,13,193895.0853,No,445019.6108,Yes,F,Masters,Lawyer,51.47995362,Private,9060,10,SUV,no,3400,3,No,0,15,Highly Urban/ Urban
0,0,0,45,0,0,0,No,0,No,M,High School,Student,35.55205535,Commercial,26500,10,Panel Truck,yes,0,0,No,2,8,Highly Rural
0,0,0,47,0,7,28653.56275,No,144131.2646,No,M,High School,Professional,21.55994918,Commercial,9070,6,Pickup,yes,0,0,No,3,8,Highly Rural
0,0,0,45,0,12,107327.0624,No,316035.2484,No,F,Bachelors,Professional,38.14378076,Private,18540,1,SUV,no,0,0,No,2,9,Highly Urban/ Urban
0,0,0,55,0,8,45918.32359,No,226111.1551,Yes,F,High School,Manager,51.80778161,Private,11590,11,Sports Car,no,3614,2,No,0,1,Highly Urban/ Urban
0,0,0,53,0,12,106829.9086,No,0,No,M,Bachelors,Manager,27.93423247,Private,17480,13,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban
0,0,0,49,0,13,33321.50656,No,154892.4604,No,F,Bachelors,Blue Collar,45.34889155,Commercial,21320,4,SUV,no,36556,1,No,4,10,Highly Urban/ Urban
0,0,0,47,0,10,15249.00131,No,145735.0007,Yes,F,Masters,Home Maker,62.05075536,Private,8400,4,Sports Car,no,0,0,No,1,15,Highly Urban/ Urban
0,0,1,41,3,16,38033.57779,No,190148.3212,Yes,F,PhD,Manager,29.62633181,Private,11300,6,SUV,no,5299,1,No,2,1,Highly Urban/ Urban
0,0,0,49,0,14,95156.16222,No,278952.9893,Yes,M,Masters,Professional,70.45325429,Commercial,9720,6,Pickup,no,5645,3,No,0,15,Highly Urban/ Urban
0,0,0,50,0,15,36504.32243,No,137024.8992,Yes,M,<High School,Blue Collar,30.02241945,Commercial,14210,1,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban
1,40151.70697,0,58,0,11,51869.71691,No,0,No,M,<High School,Blue Collar,35.57397154,Commercial,24520,4,Panel Truck,yes,0,0,Yes,5,1,Highly Urban/ Urban
0,0,0,56,0,13,125795.2968,No,0,No,M,Masters,Lawyer,51.93737518,Private,7100,1,Minivan,yes,0,0,No,0,14,Highly Urban/ Urban
1,1237,0,41,0,14,99959.15052,No,268154.2018,No,F,Masters,Lawyer,13.143433,Private,18850,6,Minivan,no,0,0,No,1,11,Highly Urban/ Urban
1,2876,0,37,0,7,61790.49234,No,0,No,M,High School,Blue Collar,32.19763516,Commercial,15150,4,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
0,0,0,57,0,10,33707.03155,No,0,No,F,<High School,Blue Collar,40.08081079,Commercial,27520,12,Pickup,no,0,0,No,0,1,Highly Rural
1,1650,1,37,2,0,0,Yes,0,No,F,<High School,Student,18.46276367,Private,1500,3,SUV,no,0,0,No,3,1,Highly Urban/ Urban
1,14833.6149,0,49,0,13,28591.85173,No,183205.8686,Yes,M,<High School,Clerical,31.45184383,Commercial,9260,1,Pickup,no,39892,3,Yes,6,1,Highly Urban/ Urban
1,1796,0,42,2,13,64766.06512,No,263986.3314,Yes,F,High School,Blue Collar,20.38198439,Commercial,11840,18,SUV,no,44414,1,Yes,1,1,Highly Urban/ Urban
0,0,0,38,0,8,81447.11896,No,275744.768,Yes,M,Bachelors,Blue Collar,36.29783158,Commercial,15820,6,Minivan,yes,0,0,No,0,9,Highly Rural
1,5177,0,25,1,12,40094.81041,Yes,0,No,M,High School,Clerical,37.88679535,Commercial,22720,3,Panel Truck,yes,1992,2,No,6,9,Highly Urban/ Urban
0,0,0,44,0,5,87072.18229,No,234366.568,Yes,M,Bachelors,Professional,21.44148092,Private,14820,10,Minivan,no,0,0,No,0,15,Highly Urban/ Urban
0,0,0,20,0,7,19932.76443,No,105714.8092,No,F,High School,Blue Collar,18.60590957,Commercial,15400,4,SUV,yes,4148,1,No,5,9,Highly Urban/ Urban
1,5287,1,40,2,7,52423.18082,No,150722.9408,Yes,F,High School,Blue Collar,29.80314055,Private,7420,6,Sports Car,no,0,0,No,2,1,Highly Urban/ Urban
0,0,0,35,0,0,0,No,0,Yes,F,<High School,Student,17.20275845,Private,5000,10,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,37,0,11,80996.54163,No,0,No,M,Bachelors,Blue Collar,46.54572939,Commercial,16290,11,Van,yes,0,0,No,0,7,Highly Urban/ Urban
0,0,0,39,3,12,54714.45956,No,152044.0253,Yes,M,High School,Blue Collar,41.75242444,Commercial,5400,3,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
1,3943,0,49,0,8,37356.3377,No,133175.3745,Yes,M,High School,Blue Collar,63.26903238,Commercial,6400,1,Pickup,yes,7993,1,No,7,6,Highly Urban/ Urban
1,2316,0,42,0,13,28340.53769,No,124838.4498,Yes,M,<High School,Clerical,45.20367037,Commercial,8530,4,Pickup,yes,3710,3,No,7,1,Highly Urban/ Urban
0,0,0,56,0,13,27967.86523,No,156795.0945,Yes,F,High School,Clerical,19.818012,Private,8260,4,SUV,no,0,0,No,0,10,Highly Rural
1,5051,0,48,0,6,52275.31157,No,169104.2231,Yes,M,Bachelors,Professional,56.57576803,Private,14060,1,Minivan,no,3868,1,No,3,6,Highly Urban/ Urban
1,6245,0,21,0,5,40021.78999,No,0,No,F,Bachelors,Manager,67.05299343,Private,9360,6,Sports Car,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,33,3,12,46452.58257,No,166666.5133,Yes,M,<High School,Blue Collar,47.09861042,Private,6150,10,Minivan,no,0,0,No,1,5,Highly Urban/ Urban
0,0,0,33,3,7,22899.06505,Yes,126381.7289,No,M,<High School,Clerical,19.28742608,Private,7090,6,Pickup,yes,0,0,No,0,5,Highly Rural
0,0,0,51,0,11,124550.3522,No,330451.211,Yes,M,Masters,Lawyer,37.40500796,Private,38290,7,Minivan,no,0,0,No,1,10,Highly Urban/ Urban
0,0,0,45,0,12,100821.8461,No,290668.0336,Yes,M,Bachelors,Professional,5,Private,8310,12,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
1,2872,0,40,0,5,57062.78859,No,0,No,F,Masters,Professional,45.78509389,Private,16250,10,Sports Car,no,0,0,No,0,19,Highly Urban/ Urban
0,0,0,39,0,12,87562.24759,No,0,No,M,Bachelors,Manager,25.91604724,Commercial,10260,10,Pickup,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,0,19,2,0,0,No,106040.9728,Yes,F,<High School,Student,25.45706521,Private,9100,5,SUV,no,5289,2,No,1,1,Highly Rural
0,0,0,49,0,7,40451.74747,No,184691.7873,Yes,M,Bachelors,Blue Collar,24.87974178,Commercial,21600,9,Minivan,yes,0,0,No,1,7,Highly Rural
0,0,0,33,3,12,14369.0549,No,142305.4989,Yes,F,<High School,Clerical,36.82320032,Private,6240,4,SUV,no,0,0,No,0,6,Highly Rural
0,0,0,45,2,15,70982.35713,No,220008.3705,Yes,M,High School,Clerical,5,Private,13660,6,SUV,no,0,0,No,2,6,Highly Urban/ Urban
0,0,0,39,0,10,76150.1092,No,219917.2853,Yes,M,Bachelors,Blue Collar,38.75371189,Commercial,14010,6,Minivan,no,0,0,No,5,8,Highly Rural
1,1347,0,32,0,12,52468.59252,No,0,No,M,High School,Blue Collar,20.54139685,Commercial,4700,4,Pickup,no,0,0,Yes,1,9,Highly Rural
0,0,2,45,2,13,103086.7929,No,237957.0217,Yes,M,Masters,Manager,28.22667289,Private,18230,6,Minivan,yes,0,0,No,1,9,Highly Urban/ Urban
0,0,0,51,0,0,0,No,0,Yes,F,<High School,Student,9.834962107,Private,16180,7,SUV,no,0,0,No,0,6,Highly Urban/ Urban
0,0,0,36,0,11,48709.54477,No,0,No,F,<High School,Clerical,58.64718078,Private,9970,10,SUV,no,18331,1,No,4,5,Highly Rural
1,4997,1,72,2,18,27624.53579,No,162414.5067,Yes,F,<High School,Clerical,31.75554627,Private,18960,6,Sports Car,no,8571,1,No,8,1,Highly Urban/ Urban
0,0,0,51,0,12,27940.35221,No,0,No,M,<High School,Blue Collar,20.22599217,Private,21010,10,Van,yes,4652,3,Yes,2,6,Highly Urban/ Urban
0,0,1,39,1,13,54297.99726,No,217991.6606,Yes,F,Bachelors,Clerical,20.97629163,Private,14480,4,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
1,8662,2,36,3,13,28326.29482,No,145411.3463,Yes,F,<High School,Clerical,36.97470077,Commercial,26280,7,Pickup,no,39535,3,Yes,2,8,Highly Urban/ Urban
0,0,0,32,2,13,17544.83924,Yes,0,No,M,High School,Clerical,45.62140393,Commercial,8240,10,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,47,0,8,28172.04705,No,175173.3439,Yes,F,High School,Home Maker,27.33471861,Private,13970,7,SUV,no,0,0,No,0,1,Highly Urban/ Urban
0,0,1,36,1,13,60097.20498,No,173562.1073,Yes,F,High School,Blue Collar,40.36110102,Commercial,28040,11,Pickup,no,0,0,No,1,1,Highly Urban/ Urban
0,0,0,43,3,11,19218.96549,Yes,0,No,F,<High School,Blue Collar,52.80080884,Commercial,10470,11,SUV,no,0,0,No,4,1,Highly Urban/ Urban
0,0,0,41,0,6,43888.501,No,0,No,F,Bachelors,Clerical,28.68758884,Private,18010,4,SUV,no,0,0,No,1,7,Highly Rural
0,0,0,55,0,18,49627.38481,No,255966.917,Yes,M,High School,Blue Collar,49.11250243,Commercial,11550,1,Minivan,no,0,0,No,0,1,Highly Rural
1,5952,0,63,0,15,26921.075,No,140455.2719,Yes,F,Bachelors,Manager,19.37071849,Private,14360,1,SUV,no,30288,1,Yes,2,11,Highly Urban/ Urban
1,5252,0,45,3,12,13890.65717,No,64530.19848,Yes,F,<High School,Clerical,46.84388067,Private,7390,1,SUV,no,1546,2,No,4,8,Highly Urban/ Urban
0,0,0,60,0,15,163013.7754,No,421249.8936,Yes,F,Bachelors,Professional,35.0785142,Private,23800,1,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
0,0,0,43,3,0,0,No,0,Yes,F,High School,Student,30.48315613,Commercial,19790,1,Minivan,no,8251,3,No,1,1,Highly Urban/ Urban
1,7719,0,33,2,9,31675.21527,No,159621.4931,Yes,F,High School,Blue Collar,24.88144083,Commercial,9130,7,Sports Car,no,32882,1,Yes,6,1,Highly Urban/ Urban
0,0,3,37,3,9,6856.616814,Yes,86075.16924,No,F,High School,Home Maker,34.80963243,Private,12540,1,SUV,no,3452,1,No,1,7,Highly Rural
0,0,0,48,0,12,93658.47355,No,274828.1476,Yes,M,Bachelors,Professional,32.705721,Commercial,18050,1,Van,yes,0,0,No,0,10,Highly Urban/ Urban
0,0,0,45,1,0,0,No,99797.57086,Yes,M,High School,Student,24.32568557,Private,14750,6,SUV,no,0,0,No,0,7,Highly Rural
1,2353,0,56,2,17,29523.52225,No,198106.8642,Yes,F,<High School,Blue Collar,52.0080434,Private,14250,14,SUV,no,0,0,No,1,7,Highly Urban/ Urban
0,0,0,40,0,11,180524.5356,No,473389.3765,Yes,F,PhD,Manager,33.62599783,Private,11490,10,SUV,no,0,0,No,2,13,Highly Urban/ Urban
0,0,0,46,0,13,27668.69794,No,163355.5753,Yes,M,<High School,Blue Collar,45.29271791,Private,8870,1,Minivan,yes,0,0,No,0,1,Highly Rural
0,0,0,43,0,10,68350.19565,No,204797.2063,Yes,F,Masters,Lawyer,35.53732835,Private,22570,6,SUV,no,0,0,No,0,13,Highly Rural
0,0,0,64,0,11,76551.80949,No,229237.4829,Yes,F,Masters,Lawyer,26.34007571,Private,7900,7,Sports Car,no,0,0,No,0,9,Highly Urban/ Urban
0,0,0,46,0,11,57455.50635,No,207399.8492,Yes,M,Bachelors,Manager,31.63369353,Private,12520,6,Minivan,yes,0,0,No,0,6,Highly Urban/ Urban
0,0,0,69,0,14,69097.67036,No,249025.9669,Yes,M,Bachelors,Manager,56.70990295,Private,15310,4,SUV,yes,0,0,No,3,11,Highly Urban/ Urban
0,0,0,44,0,7,93041.14203,No,278759.9768,Yes,M,Bachelors,Blue Collar,22.85949284,Commercial,15200,14,Minivan,yes,16255,2,No,1,5,Highly Urban/ Urban
0,0,0,39,1,9,69516.1869,No,208434.5595,Yes,F,Bachelors,Clerical,36.95784335,Private,11470,1,SUV,no,1392,2,No,4,13,Highly Rural
0,0,0,56,0,15,126700.2009,No,316939.2159,Yes,F,Masters,Lawyer,35.90858454,Private,23980,16,Pickup,no,0,0,Yes,4,11,Highly Urban/ Urban
1,5457,1,57,2,15,34116.09017,Yes,0,No,F,High School,Clerical,25.43659757,Private,10610,10,Sports Car,no,34041,3,Yes,1,7,Highly Urban/ Urban
0,0,0,52,0,13,65464.8571,No,210434.3782,No,M,Masters,Manager,42.12189489,Private,18760,1,Van,yes,5372,3,No,6,10,Highly Urban/ Urban
0,0,0,46,0,14,56848.52261,No,0,No,M,High School,Blue Collar,52.94642167,Commercial,6270,1,Pickup,yes,6418,2,No,2,1,Highly Urban/ Urban
0,0,0,51,0,9,46201.12767,No,193648.7317,Yes,M,High School,Blue Collar,32.59754028,Commercial,11220,4,Pickup,yes,0,0,No,0,9,Highly Rural
0,0,0,43,1,0,0,Yes,0,No,F,Masters,Home Maker,32.11421239,Private,13160,4,Sports Car,no,10412,1,No,6,13,Highly Urban/ Urban
0,0,0,52,0,14,125662.4251,No,344190.932,No,F,Masters,Lawyer,20.63730015,Private,22880,1,Minivan,no,0,0,No,0,16,Highly Urban/ Urban
0,0,0,43,3,15,102261.5599,No,266234.332,Yes,F,Masters,Lawyer,47.04549258,Private,15490,9,SUV,no,0,0,No,1,15,Highly Urban/ Urban
0,0,0,47,0,11,18535.20054,No,136412.6846,Yes,F,Masters,Lawyer,47.1923419,Private,11750,1,Minivan,no,0,0,No,4,17,Highly Urban/ Urban
0,0,0,44,3,15,29502.14935,No,141516.1845,Yes,F,<High School,Clerical,30.20428174,Private,28750,4,Minivan,no,37130,1,No,2,2,Highly Urban/ Urban
0,0,0,48,0,10,93303.32698,No,295050.3349,Yes,M,Masters,Lawyer,30.07908858,Private,15630,9,Minivan,yes,6031,3,No,5,1,Highly Urban/ Urban
1,4898,0,33,0,11,248.614532,No,0,No,F,High School,Student,30.16813294,Private,10590,11,SUV,no,0,0,No,1,11,Highly Urban/ Urban
1,4046,2,41,3,10,24861.5349,Yes,0,No,F,Bachelors,Student,26.08334263,Private,7790,1,Sports Car,no,1055,4,No,2,10,Highly Rural
0,0,0,49,0,14,108748.3049,No,322394.1246,Yes,F,<High School,Blue Collar,31.95001652,Private,21520,1,SUV,no,0,0,No,1,7,Highly Urban/ Urban
0,0,0,42,0,10,86595.92933,No,251361.639,Yes,M,Masters,Professional,31.5729638,Private,15280,10,Minivan,no,0,0,No,0,16,Highly Urban/ Urban
0,0,0,33,2,12,92903.60881,Yes,264763.036,No,F,Bachelors,Blue Collar,29.83045852,Commercial,14060,10,SUV,no,0,0,No,0,10,Highly Urban/ Urban
0,0,0,42,1,12,82281.01101,Yes,0,No,F,Bachelors,Blue Collar,36.39152658,Commercial,18530,9,SUV,no,14552,1,No,6,10,Highly Rural
0,0,0,51,0,13,62463.48297,No,269189.5255,Yes,F,Bachelors,Blue Collar,36.75121087,Commercial,19370,6,Minivan,no,1107,3,No,0,1,Highly Urban/ Urban
1,3782,0,57,0,15,25761.0804,No,149672.0784,Yes,M,Bachelors,Clerical,57.41842474,Private,11940,1,Pickup,no,4792,1,No,8,11,Highly Urban/ Urban
1,3443,0,42,0,11,49223.55665,No,155963.4729,Yes,M,High School,Blue Collar,28.56574637,Commercial,27460,1,Minivan,yes,4546,3,No,0,1,Highly Urban/ Urban
0,0,0,46,0,10,41083.45533,No,177526.9443,Yes,F,High School,Blue Collar,21.03252897,Commercial,12810,10,SUV,no,2520,2,No,4,10,Highly Urban/ Urban
0,0,0,52,0,12,70293.0431,No,271091.063,Yes,F,Bachelors,Professional,34.00908712,Private,33440,7,Pickup,no,0,0,No,0,6,Highly Urban/ Urban
0,0,0,38,1,9,34318.67565,No,202322.7559,Yes,F,High School,Clerical,48.0219959,Private,13460,4,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
